--------- beginning of main
398,1951,15,15,15,2,6,27,0,1,5,0,1,5,0,0,0,18,25,52
403,1976,15,15,15,2,6,27,0,1,5,0,1,5,0,0,0,18,25,52
408,2001,15,15,15,2,6,27,0,1,5,0,1,5,0,0,0,18,25,52
413,2026,15,15,15,2,6,28,0,1,5,0,1,5,0,0,0,18,25,52
418,2051,15,15,15,2,6,28,0,1,5,0,1,5,0,0,0,18,25,52
423,2076,15,15,15,2,6,28,0,1,5,0,1,5,0,0,0,18,25,52
