--------- beginning of main
07-26 20:31:18.599 24379 24440 I LAT     :   TTS        | avg=0ms  min=0ms  max=0ms
07-26 20:31:18.600 24379 24440 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:31:18.602 24379 24440 I LAT     :   TOTAL E2E  | avg=0ms  min=0ms  max=0ms
07-26 20:31:18.602 24379 24440 I LAT     : ========================================================
07-26 20:31:23.687 24379 24418 I LAT     : ===== LATENCY LOG [T+17s | N=51] =====
07-26 20:31:23.691 24379 24418 I LAT     :   Sensor     | avg=3ms  min=0ms  max=15ms
07-26 20:31:23.696 24379 24418 I LAT     :   Serial     | avg=1ms  min=0ms  max=5ms
07-26 20:31:23.700 24379 24418 I LAT     :   Algoritma  | avg=0ms  min=0ms  max=7ms
07-26 20:31:23.703 24379 24418 I LAT     :   TTS        | avg=0ms  min=0ms  max=7ms
07-26 20:31:23.705 24379 24418 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:31:23.706 24379 24418 I LAT     :   TOTAL E2E  | avg=5ms  min=0ms  max=32ms
07-26 20:31:23.706 24379 24418 I LAT     : ========================================================
07-26 20:31:28.800 24379 24438 I LAT     : ===== LATENCY LOG [T+22s | N=76] =====
07-26 20:31:28.806 24379 24438 I LAT     :   Sensor     | avg=7ms  min=0ms  max=15ms
07-26 20:31:28.812 24379 24438 I LAT     :   Serial     | avg=2ms  min=0ms  max=17ms
07-26 20:31:28.815 24379 24438 I LAT     :   Algoritma  | avg=1ms  min=0ms  max=7ms
07-26 20:31:28.818 24379 24438 I LAT     :   TTS        | avg=1ms  min=0ms  max=7ms
07-26 20:31:28.820 24379 24438 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:31:28.822 24379 24438 I LAT     :   TOTAL E2E  | avg=13ms  min=0ms  max=42ms
07-26 20:31:28.822 24379 24438 I LAT     : ========================================================
07-26 20:31:33.908 24379 24438 I LAT     : ===== LATENCY LOG [T+27s | N=101] =====
07-26 20:31:33.914 24379 24438 I LAT     :   Sensor     | avg=9ms  min=0ms  max=15ms
07-26 20:31:33.918 24379 24438 I LAT     :   Serial     | avg=3ms  min=0ms  max=17ms
07-26 20:31:33.921 24379 24438 I LAT     :   Algoritma  | avg=1ms  min=0ms  max=7ms
07-26 20:31:33.923 24379 24438 I LAT     :   TTS        | avg=1ms  min=0ms  max=7ms
07-26 20:31:33.925 24379 24438 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:31:33.926 24379 24438 I LAT     :   TOTAL E2E  | avg=16ms  min=0ms  max=42ms
07-26 20:31:33.926 24379 24438 I LAT     : ========================================================
07-26 20:31:39.013 24379 24418 I LAT     : ===== LATENCY LOG [T+32s | N=126] =====
07-26 20:31:39.022 24379 24418 I LAT     :   Sensor     | avg=10ms  min=0ms  max=15ms
07-26 20:31:39.029 24379 24418 I LAT     :   Serial     | avg=4ms  min=0ms  max=17ms
07-26 20:31:39.033 24379 24418 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:31:39.035 24379 24418 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:31:39.037 24379 24418 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:31:39.038 24379 24418 I LAT     :   TOTAL E2E  | avg=18ms  min=0ms  max=42ms
07-26 20:31:39.039 24379 24418 I LAT     : ========================================================
07-26 20:31:44.122 24379 24438 I LAT     : ===== LATENCY LOG [T+37s | N=151] =====
07-26 20:31:44.133 24379 24438 I LAT     :   Sensor     | avg=11ms  min=0ms  max=15ms
07-26 20:31:44.138 24379 24438 I LAT     :   Serial     | avg=4ms  min=0ms  max=17ms
07-26 20:31:44.142 24379 24438 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:31:44.143 24379 24438 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:31:44.144 24379 24438 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:31:44.145 24379 24438 I LAT     :   TOTAL E2E  | avg=19ms  min=0ms  max=42ms
07-26 20:31:44.145 24379 24438 I LAT     : ========================================================
07-26 20:31:49.228 24379 24438 I LAT     : ===== LATENCY LOG [T+42s | N=176] =====
07-26 20:31:49.242 24379 24438 I LAT     :   Sensor     | avg=11ms  min=0ms  max=15ms
07-26 20:31:49.249 24379 24438 I LAT     :   Serial     | avg=4ms  min=0ms  max=21ms
07-26 20:31:49.251 24379 24438 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:31:49.255 24379 24438 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:31:49.262 24379 24438 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:31:49.264 24379 24438 I LAT     :   TOTAL E2E  | avg=21ms  min=0ms  max=44ms
07-26 20:31:49.264 24379 24438 I LAT     : ========================================================
07-26 20:31:54.346 24379 24417 I LAT     : ===== LATENCY LOG [T+47s | N=201] =====
07-26 20:31:54.359 24379 24417 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:31:54.364 24379 24417 I LAT     :   Serial     | avg=5ms  min=0ms  max=21ms
07-26 20:31:54.368 24379 24417 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:31:54.374 24379 24417 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:31:54.376 24379 24417 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:31:54.378 24379 24417 I LAT     :   TOTAL E2E  | avg=21ms  min=0ms  max=44ms
07-26 20:31:54.378 24379 24417 I LAT     : ========================================================
07-26 20:31:59.449 24379 24417 I LAT     : ===== LATENCY LOG [T+53s | N=226] =====
07-26 20:31:59.461 24379 24417 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:31:59.467 24379 24417 I LAT     :   Serial     | avg=5ms  min=0ms  max=21ms
07-26 20:31:59.471 24379 24417 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:31:59.474 24379 24417 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:31:59.477 24379 24417 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:31:59.480 24379 24417 I LAT     :   TOTAL E2E  | avg=22ms  min=0ms  max=44ms
07-26 20:31:59.480 24379 24417 I LAT     : ========================================================
07-26 20:32:04.560 24379 24418 I LAT     : ===== LATENCY LOG [T+58s | N=251] =====
07-26 20:32:04.575 24379 24418 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:32:04.582 24379 24418 I LAT     :   Serial     | avg=5ms  min=0ms  max=21ms
07-26 20:32:04.586 24379 24418 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:04.589 24379 24418 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:04.591 24379 24418 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:04.594 24379 24418 I LAT     :   TOTAL E2E  | avg=23ms  min=0ms  max=44ms
07-26 20:32:04.594 24379 24418 I LAT     : ========================================================
07-26 20:32:09.666 24379 24440 I LAT     : ===== LATENCY LOG [T+63s | N=276] =====
07-26 20:32:09.680 24379 24440 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:32:09.685 24379 24440 I LAT     :   Serial     | avg=5ms  min=0ms  max=21ms
07-26 20:32:09.689 24379 24440 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:09.692 24379 24440 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:09.696 24379 24440 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:09.698 24379 24440 I LAT     :   TOTAL E2E  | avg=23ms  min=0ms  max=44ms
07-26 20:32:09.699 24379 24440 I LAT     : ========================================================
07-26 20:32:14.773 24379 24440 I LAT     : ===== LATENCY LOG [T+68s | N=301] =====
07-26 20:32:14.789 24379 24440 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:32:14.795 24379 24440 I LAT     :   Serial     | avg=6ms  min=0ms  max=21ms
07-26 20:32:14.798 24379 24440 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:14.800 24379 24440 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:14.802 24379 24440 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:14.803 24379 24440 I LAT     :   TOTAL E2E  | avg=24ms  min=0ms  max=44ms
07-26 20:32:14.803 24379 24440 I LAT     : ========================================================
07-26 20:32:19.882 24379 24438 I LAT     : ===== LATENCY LOG [T+73s | N=326] =====
07-26 20:32:19.898 24379 24438 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:32:19.903 24379 24438 I LAT     :   Serial     | avg=5ms  min=0ms  max=21ms
07-26 20:32:19.907 24379 24438 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:19.910 24379 24438 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:19.913 24379 24438 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:19.915 24379 24438 I LAT     :   TOTAL E2E  | avg=24ms  min=0ms  max=44ms
07-26 20:32:19.915 24379 24438 I LAT     : ========================================================
07-26 20:32:24.999 24379 24417 I LAT     : ===== LATENCY LOG [T+78s | N=351] =====
07-26 20:32:25.013 24379 24417 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:32:25.023 24379 24417 I LAT     :   Serial     | avg=6ms  min=0ms  max=21ms
07-26 20:32:25.030 24379 24417 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:25.032 24379 24417 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:25.034 24379 24417 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:25.035 24379 24417 I LAT     :   TOTAL E2E  | avg=24ms  min=0ms  max=44ms
07-26 20:32:25.035 24379 24417 I LAT     : ========================================================
07-26 20:32:30.108 24379 24440 I LAT     : ===== LATENCY LOG [T+83s | N=376] =====
07-26 20:32:30.127 24379 24440 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:32:30.134 24379 24440 I LAT     :   Serial     | avg=6ms  min=0ms  max=24ms
07-26 20:32:30.137 24379 24440 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:30.140 24379 24440 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:30.142 24379 24440 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:30.144 24379 24440 I LAT     :   TOTAL E2E  | avg=24ms  min=0ms  max=45ms
07-26 20:32:30.144 24379 24440 I LAT     : ========================================================
07-26 20:32:35.218 24379 24417 I LAT     : ===== LATENCY LOG [T+88s | N=401] =====
07-26 20:32:35.234 24379 24417 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:32:35.243 24379 24417 I LAT     :   Serial     | avg=6ms  min=0ms  max=25ms
07-26 20:32:35.247 24379 24417 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:35.251 24379 24417 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:35.255 24379 24417 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:35.257 24379 24417 I LAT     :   TOTAL E2E  | avg=25ms  min=0ms  max=46ms
07-26 20:32:35.257 24379 24417 I LAT     : ========================================================
07-26 20:32:40.346 24379 24438 I LAT     : ===== LATENCY LOG [T+93s | N=426] =====
07-26 20:32:40.363 24379 24438 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:32:40.369 24379 24438 I LAT     :   Serial     | avg=6ms  min=0ms  max=25ms
07-26 20:32:40.374 24379 24438 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:40.377 24379 24438 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:40.379 24379 24438 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:40.381 24379 24438 I LAT     :   TOTAL E2E  | avg=25ms  min=0ms  max=46ms
07-26 20:32:40.381 24379 24438 I LAT     : ========================================================
07-26 20:32:45.465 24379 24418 I LAT     : ===== LATENCY LOG [T+99s | N=451] =====
07-26 20:32:45.476 24379 24418 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:32:45.482 24379 24418 I LAT     :   Serial     | avg=6ms  min=0ms  max=25ms
07-26 20:32:45.486 24379 24418 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:45.488 24379 24418 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:45.490 24379 24418 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:45.492 24379 24418 I LAT     :   TOTAL E2E  | avg=25ms  min=0ms  max=46ms
07-26 20:32:45.492 24379 24418 I LAT     : ========================================================
07-26 20:32:50.567 24379 24440 I LAT     : ===== LATENCY LOG [T+104s | N=476] =====
07-26 20:32:50.578 24379 24440 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:32:50.585 24379 24440 I LAT     :   Serial     | avg=6ms  min=0ms  max=26ms
07-26 20:32:50.588 24379 24440 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:50.595 24379 24440 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:50.598 24379 24440 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:50.599 24379 24440 I LAT     :   TOTAL E2E  | avg=25ms  min=0ms  max=47ms
07-26 20:32:50.599 24379 24440 I LAT     : ========================================================
07-26 20:32:55.682 24379 24418 I LAT     : ===== LATENCY LOG [T+109s | N=501] =====
07-26 20:32:55.691 24379 24418 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:32:55.697 24379 24418 I LAT     :   Serial     | avg=6ms  min=0ms  max=26ms
07-26 20:32:55.700 24379 24418 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:32:55.702 24379 24418 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:32:55.705 24379 24418 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:32:55.708 24379 24418 I LAT     :   TOTAL E2E  | avg=25ms  min=0ms  max=47ms
07-26 20:32:55.708 24379 24418 I LAT     : ========================================================
07-26 20:33:00.778 24379 24418 I LAT     : ===== LATENCY LOG [T+114s | N=526] =====
07-26 20:33:00.790 24379 24418 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:33:00.795 24379 24418 I LAT     :   Serial     | avg=6ms  min=0ms  max=26ms
07-26 20:33:00.798 24379 24418 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:33:00.801 24379 24418 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:33:00.804 24379 24418 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:33:00.807 24379 24418 I LAT     :   TOTAL E2E  | avg=25ms  min=0ms  max=47ms
07-26 20:33:00.807 24379 24418 I LAT     : ========================================================
07-26 20:33:05.875 24379 24418 I LAT     : ===== LATENCY LOG [T+119s | N=551] =====
07-26 20:33:05.887 24379 24418 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:33:05.895 24379 24418 I LAT     :   Serial     | avg=7ms  min=0ms  max=43ms
07-26 20:33:05.898 24379 24418 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:33:05.900 24379 24418 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:33:05.903 24379 24418 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:33:05.906 24379 24418 I LAT     :   TOTAL E2E  | avg=26ms  min=0ms  max=64ms
07-26 20:33:05.906 24379 24418 I LAT     : ========================================================
07-26 20:33:10.982 24379 24438 I LAT     : ===== LATENCY LOG [T+124s | N=576] =====
07-26 20:33:10.988 24379 24438 I LAT     :   Sensor     | avg=13ms  min=0ms  max=15ms
07-26 20:33:10.995 24379 24438 I LAT     :   Serial     | avg=7ms  min=0ms  max=43ms
07-26 20:33:10.999 24379 24438 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:33:11.002 24379 24438 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:33:11.008 24379 24438 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:33:11.009 24379 24438 I LAT     :   TOTAL E2E  | avg=26ms  min=0ms  max=64ms
07-26 20:33:11.009 24379 24438 I LAT     : ========================================================
07-26 20:33:16.046 24379 24417 I LAT     : ===== LATENCY LOG [T+129s | N=601] =====
07-26 20:33:16.050 24379 24417 I LAT     :   Sensor     | avg=14ms  min=0ms  max=15ms
07-26 20:33:16.052 24379 24417 I LAT     :   Serial     | avg=7ms  min=0ms  max=43ms
07-26 20:33:16.055 24379 24417 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:33:16.058 24379 24417 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:33:16.061 24379 24417 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:33:16.062 24379 24417 I LAT     :   TOTAL E2E  | avg=25ms  min=0ms  max=64ms
07-26 20:33:16.062 24379 24417 I LAT     : ========================================================
07-26 20:33:21.098 24379 24417 I LAT     : ===== LATENCY LOG [T+134s | N=626] =====
07-26 20:33:21.101 24379 24417 I LAT     :   Sensor     | avg=14ms  min=0ms  max=15ms
07-26 20:33:21.103 24379 24417 I LAT     :   Serial     | avg=6ms  min=0ms  max=43ms
07-26 20:33:21.106 24379 24417 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:33:21.109 24379 24417 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:33:21.112 24379 24417 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:33:21.115 24379 24417 I LAT     :   TOTAL E2E  | avg=25ms  min=0ms  max=64ms
07-26 20:33:21.115 24379 24417 I LAT     : ========================================================
07-26 20:33:52.720 24989 25074 I LAT     : ===== LATENCY LOG [T+0s | N=1] =====
07-26 20:33:52.720 24989 25074 I LAT     :   Sensor     | avg=0ms  min=0ms  max=0ms
07-26 20:33:52.721 24989 25074 I LAT     :   Serial     | avg=0ms  min=0ms  max=0ms
07-26 20:33:52.721 24989 25074 I LAT     :   Algoritma  | avg=0ms  min=0ms  max=0ms
07-26 20:33:52.721 24989 25074 I LAT     :   TTS        | avg=0ms  min=0ms  max=0ms
07-26 20:33:52.721 24989 25074 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:33:52.721 24989 25074 I LAT     :   TOTAL E2E  | avg=0ms  min=0ms  max=0ms
07-26 20:33:52.721 24989 25074 I LAT     : ========================================================
07-26 20:33:57.811 24989 25074 I LAT     : ===== LATENCY LOG [T+5s | N=26] =====
07-26 20:33:57.813 24989 25074 I LAT     :   Sensor     | avg=0ms  min=0ms  max=0ms
07-26 20:33:57.815 24989 25074 I LAT     :   Serial     | avg=0ms  min=0ms  max=0ms
07-26 20:33:57.816 24989 25074 I LAT     :   Algoritma  | avg=0ms  min=0ms  max=0ms
07-26 20:33:57.818 24989 25074 I LAT     :   TTS        | avg=0ms  min=0ms  max=0ms
07-26 20:33:57.819 24989 25074 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:33:57.821 24989 25074 I LAT     :   TOTAL E2E  | avg=0ms  min=0ms  max=0ms
07-26 20:33:57.821 24989 25074 I LAT     : ========================================================
07-26 20:34:02.911 24989 25075 I LAT     : ===== LATENCY LOG [T+10s | N=51] =====
07-26 20:34:02.918 24989 25075 I LAT     :   Sensor     | avg=1ms  min=0ms  max=15ms
07-26 20:34:02.921 24989 25075 I LAT     :   Serial     | avg=0ms  min=0ms  max=4ms
07-26 20:34:02.923 24989 25075 I LAT     :   Algoritma  | avg=0ms  min=0ms  max=4ms
07-26 20:34:02.925 24989 25075 I LAT     :   TTS        | avg=0ms  min=0ms  max=4ms
07-26 20:34:02.926 24989 25075 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:34:02.928 24989 25075 I LAT     :   TOTAL E2E  | avg=2ms  min=0ms  max=27ms
07-26 20:34:02.928 24989 25075 I LAT     : ========================================================
07-26 20:34:08.014 24989 25075 I LAT     : ===== LATENCY LOG [T+15s | N=76] =====
07-26 20:34:08.019 24989 25075 I LAT     :   Sensor     | avg=6ms  min=0ms  max=15ms
07-26 20:34:08.025 24989 25075 I LAT     :   Serial     | avg=2ms  min=0ms  max=18ms
07-26 20:34:08.030 24989 25075 I LAT     :   Algoritma  | avg=1ms  min=0ms  max=5ms
07-26 20:34:08.032 24989 25075 I LAT     :   TTS        | avg=1ms  min=0ms  max=5ms
07-26 20:34:08.034 24989 25075 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:34:08.036 24989 25075 I LAT     :   TOTAL E2E  | avg=11ms  min=0ms  max=43ms
07-26 20:34:08.036 24989 25075 I LAT     : ========================================================
07-26 20:34:13.133 24989 25075 I LAT     : ===== LATENCY LOG [T+21s | N=101] =====
07-26 20:34:13.141 24989 25075 I LAT     :   Sensor     | avg=8ms  min=0ms  max=15ms
07-26 20:34:13.148 24989 25075 I LAT     :   Serial     | avg=4ms  min=0ms  max=19ms
07-26 20:34:13.152 24989 25075 I LAT     :   Algoritma  | avg=1ms  min=0ms  max=11ms
07-26 20:34:13.154 24989 25075 I LAT     :   TTS        | avg=1ms  min=0ms  max=11ms
07-26 20:34:13.156 24989 25075 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:34:13.158 24989 25075 I LAT     :   TOTAL E2E  | avg=16ms  min=0ms  max=43ms
07-26 20:34:13.158 24989 25075 I LAT     : ========================================================
07-26 20:34:18.243 24989 25076 I LAT     : ===== LATENCY LOG [T+26s | N=126] =====
07-26 20:34:18.252 24989 25076 I LAT     :   Sensor     | avg=9ms  min=0ms  max=15ms
07-26 20:34:18.258 24989 25076 I LAT     :   Serial     | avg=5ms  min=0ms  max=25ms
07-26 20:34:18.261 24989 25076 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=11ms
07-26 20:34:18.264 24989 25076 I LAT     :   TTS        | avg=2ms  min=0ms  max=11ms
07-26 20:34:18.265 24989 25076 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:34:18.266 24989 25076 I LAT     :   TOTAL E2E  | avg=19ms  min=0ms  max=48ms
07-26 20:34:18.266 24989 25076 I LAT     : ========================================================
07-26 20:34:23.350 24989 25075 I LAT     : ===== LATENCY LOG [T+31s | N=151] =====
07-26 20:34:23.358 24989 25075 I LAT     :   Sensor     | avg=10ms  min=0ms  max=15ms
07-26 20:34:23.363 24989 25075 I LAT     :   Serial     | avg=5ms  min=0ms  max=25ms
07-26 20:34:23.366 24989 25075 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=11ms
07-26 20:34:23.369 24989 25075 I LAT     :   TTS        | avg=2ms  min=0ms  max=11ms
07-26 20:34:23.371 24989 25075 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:34:23.373 24989 25075 I LAT     :   TOTAL E2E  | avg=20ms  min=0ms  max=48ms
07-26 20:34:23.373 24989 25075 I LAT     : ========================================================
07-26 20:34:28.457 24989 25076 I LAT     : ===== LATENCY LOG [T+36s | N=176] =====
07-26 20:34:28.471 24989 25076 I LAT     :   Sensor     | avg=11ms  min=0ms  max=15ms
07-26 20:34:28.476 24989 25076 I LAT     :   Serial     | avg=5ms  min=0ms  max=25ms
07-26 20:34:28.481 24989 25076 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=11ms
07-26 20:34:28.484 24989 25076 I LAT     :   TTS        | avg=2ms  min=0ms  max=11ms
07-26 20:34:28.486 24989 25076 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:34:28.488 24989 25076 I LAT     :   TOTAL E2E  | avg=21ms  min=0ms  max=48ms
07-26 20:34:28.488 24989 25076 I LAT     : ========================================================
07-26 20:34:33.567 24989 25075 I LAT     : ===== LATENCY LOG [T+41s | N=201] =====
07-26 20:34:33.579 24989 25075 I LAT     :   Sensor     | avg=11ms  min=0ms  max=15ms
07-26 20:34:33.586 24989 25075 I LAT     :   Serial     | avg=5ms  min=0ms  max=25ms
07-26 20:34:33.590 24989 25075 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=11ms
07-26 20:34:33.592 24989 25075 I LAT     :   TTS        | avg=2ms  min=0ms  max=11ms
07-26 20:34:33.596 24989 25075 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:34:33.599 24989 25075 I LAT     :   TOTAL E2E  | avg=22ms  min=0ms  max=48ms
07-26 20:34:33.599 24989 25075 I LAT     : ========================================================
07-26 20:34:38.682 24989 25030 I LAT     : ===== LATENCY LOG [T+46s | N=226] =====
07-26 20:34:38.694 24989 25030 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:34:38.699 24989 25030 I LAT     :   Serial     | avg=5ms  min=0ms  max=25ms
07-26 20:34:38.703 24989 25030 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=11ms
07-26 20:34:38.706 24989 25030 I LAT     :   TTS        | avg=2ms  min=0ms  max=11ms
07-26 20:34:38.709 24989 25030 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:34:38.712 24989 25030 I LAT     :   TOTAL E2E  | avg=23ms  min=0ms  max=48ms
07-26 20:34:38.712 24989 25030 I LAT     : ========================================================
07-26 20:34:43.791 24989 25075 I LAT     : ===== LATENCY LOG [T+51s | N=251] =====
07-26 20:34:43.806 24989 25075 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:34:43.811 24989 25075 I LAT     :   Serial     | avg=6ms  min=0ms  max=25ms
07-26 20:34:43.821 24989 25075 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=11ms
07-26 20:34:43.823 24989 25075 I LAT     :   TTS        | avg=2ms  min=0ms  max=11ms
07-26 20:34:43.825 24989 25075 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:34:43.827 24989 25075 I LAT     :   TOTAL E2E  | avg=23ms  min=0ms  max=48ms
07-26 20:34:43.827 24989 25075 I LAT     : ========================================================
07-26 20:34:48.907 24989 25076 I LAT     : ===== LATENCY LOG [T+56s | N=276] =====
07-26 20:34:48.911 24989 25076 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:34:48.916 24989 25076 I LAT     :   Serial     | avg=5ms  min=0ms  max=25ms
07-26 20:34:48.925 24989 25076 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=11ms
07-26 20:34:48.927 24989 25076 I LAT     :   TTS        | avg=2ms  min=0ms  max=11ms
07-26 20:34:48.929 24989 25076 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:34:48.931 24989 25076 I LAT     :   TOTAL E2E  | avg=23ms  min=0ms  max=48ms
07-26 20:34:48.931 24989 25076 I LAT     : ========================================================
